Issue key,Issue ID,"Custom field 
(CRM Company)",Status,Severity,Original Severity,Created,Resolved,IMT,IMT RCA,Environment,Origin,Start Date & Time,End Date & Time,Downtime,"Issue classification
(Application/Platform)"
TSR-333393,519527,Customer 26,Permanently Closed,Severity 1,Severity 1,16-06-2022 18:43,16-06-2022 19:53,,,,Client,16-06-2022 18:43,16-06-2022 19:35,,
TSR-333340,519469,Customer 26,Permanently Closed,Severity 1,Severity 1,16-06-2022 17:40,16-06-2022 18:24,,,,Internal,16-06-2022 17:17,16-06-2022 18:18,,
TSR-333091,519192,Customer 26,Permanently Closed,Severity 1,Severity 1,16-06-2022 12:32,16-06-2022 14:02,,,,Client,16-06-2022 12:32,16-06-2022 13:25,,
TSR-332150,518147,Customer 26,Permanently Closed,Severity 1,Severity 1,15-06-2022 10:57,15-06-2022 12:59,,,,Internal,15-06-2022 10:57,15-06-2022 12:59,,
TSR-330743,516618,Customer 26,Permanently Closed,Severity 1,Severity 1,13-06-2022 19:17,13-06-2022 21:01,,,,Internal,13-06-2022 19:17,13-06-2022 19:30,,
TSR-330462,516322,Customer 26,Permanently Closed,Severity 1,Severity 1,13-06-2022 14:46,13-06-2022 15:24,,,,Client,13-06-2022 14:46,13-06-2022 15:24,,
TSR-330134,515972,Customer 26,Permanently Closed,Severity 1,Severity 1,12-06-2022 12:55,13-06-2022 15:53,,,,Internal,12-06-2022 12:41,12-06-2022 15:39,,
TSR-330070,515907,Customer 26,Permanently Closed,Severity 1,Severity 1,12-06-2022 02:42,12-06-2022 02:56,,,,Internal,12-06-2022 02:42,12-06-2022 02:49,0:07:00,Platform
TSR-329949,515784,Customer 26,Permanently Closed,Severity 1,Severity 1,11-06-2022 12:50,11-06-2022 13:29,,,,Internal,11-06-2022 12:50,11-06-2022 13:29,,
TSR-329943,515778,Customer 26,Permanently Closed,Severity 1,Severity 1,11-06-2022 12:22,11-06-2022 13:53,,,,Internal,11-06-2022 12:22,11-06-2022 13:53,,
TSR-329935,515770,Customer 26,Permanently Closed,Severity 1,Severity 1,11-06-2022 11:32,11-06-2022 13:18,,,,Internal,11-06-2022 11:32,11-06-2022 13:18,,
TSR-329931,515766,Customer 26,Permanently Closed,Severity 1,Severity 1,11-06-2022 10:52,11-06-2022 11:39,,,,Internal,11-06-2022 10:52,11-06-2022 11:39,,
TSR-329856,515689,Customer 26,Permanently Closed,Severity 1,Severity 1,11-06-2022 04:39,11-06-2022 07:53,,,,Client,11-06-2022 04:39,11-06-2022 06:27,,
TSR-329055,514843,Customer 26,Permanently Closed,Severity 1,Severity 1,10-06-2022 11:50,10-06-2022 13:27,,,,Internal,10-06-2022 11:50,10-06-2022 13:27,,
TSR-329005,514788,Customer 26,Pending client confirmation,Severity 1,Severity 1,10-06-2022 10:54,10-06-2022 13:27,,,,Internal,10-06-2022 10:54,10-06-2022 13:27,,
TSR-328726,514473,Customer 26,Pending client confirmation,Severity 1,Severity 1,09-06-2022 21:46,09-06-2022 22:24,,,,Internal,09-06-2022 21:31,09-06-2022 22:10,,
TSR-327213,512801,Customer 26,Permanently Closed,Severity 1,Severity 1,08-06-2022 02:58,08-06-2022 05:25,,,,Internal,08-06-2022 02:58,08-06-2022 04:47,,
TSR-327137,512716,Customer 26,Permanently Closed,Severity 1,Severity 1,08-06-2022 00:23,08-06-2022 01:47,,,,Client,08-06-2022 00:23,08-06-2022 00:58,,
TSR-327077,512654,Customer 26,Permanently Closed,Severity 1,Severity 1,07-06-2022 22:42,07-06-2022 23:59,,,,Client,07-06-2022 22:42,07-06-2022 23:59,0:55:00,Platform
TSR-325510,510901,Customer 26,Permanently Closed,Severity 1,Severity 1,05-06-2022 12:46,05-06-2022 15:43,,,,Internal,05-06-2022 12:39,05-06-2022 15:40,3:01:00,Application
TSR-324903,510267,Customer 26,Permanently Closed,Severity 1,Severity 1,03-06-2022 19:53,03-06-2022 21:46,,,,Client,03-06-2022 19:53,03-06-2022 20:11,,
TSR-307551,n/a,Customer 27,Resolved,SEV1,n/a,n/a,n/a,,,,Internal,09-05-2022 02:21,09-05-2022 02:40,0:19:00,Platform
TSR-401724,594027,Customer 27,Permanently Closed,Severity 1,Severity 1,23-09-2022 23:58,24-09-2022 00:44,Yes,No,Production,Internal,23-09-2022 23:58,24-09-2022 00:44,,Application
TSR-400556,592775,Customer 27,Permanently Closed,Severity 1,Severity 1,22-09-2022 16:01,22-09-2022 16:08,Yes,No,Production,Internal,22-09-2022 16:01,22-09-2022 16:06,,Platform
TSR-399315,591381,Customer 27,Permanently Closed,Severity 1,Severity 1,21-09-2022 02:23,21-09-2022 03:13,Yes,No,Production,Internal,21-09-2022 02:23,21-09-2022 03:12,,Application
TSR-397480,589372,Customer 27,Permanently Closed,Severity 1,Severity 1,18-09-2022 07:08,18-09-2022 07:54,Yes,No,Production,Internal,18-09-2022 07:08,18-09-2022 07:54,,Platform
TSR-396838,588679,Customer 27,Permanently Closed,Severity 1,Severity 1,16-09-2022 15:28,16-09-2022 17:18,Yes,No,Production,Internal,16-09-2022 15:28,16-09-2022 17:18,,Application
TSR-395143,586820,Customer 27,Permanently Closed,Severity 1,Severity 1,14-09-2022 14:51,14-09-2022 17:11,Yes,Yes,Production,Internal,14-09-2022 14:51,14-09-2022 16:12,,Platform
TSR-391794,583166,Customer 27,Permanently Closed,Severity 1,Severity 1,08-09-2022 19:51,08-09-2022 21:31,Yes,No,Production,Internal,08-09-2022 19:51,08-09-2022 21:31,,Platform
TSR-391452,582797,Customer 27,Permanently Closed,Severity 1,Severity 1,08-09-2022 13:39,08-09-2022 14:13,Yes,No,Production,Internal,08-09-2022 13:39,08-09-2022 14:13,,Platform
TSR-389822,580988,Customer 27,Permanently Closed,Severity 1,Severity 1,06-09-2022 15:04,06-09-2022 16:12,Yes,No,Production,Internal,06-09-2022 15:04,06-09-2022 16:12,,Application
TSR-389634,580784,Customer 27,Permanently Closed,Severity 1,Severity 1,06-09-2022 11:00,06-09-2022 11:10,Yes,No,Production,Internal,06-09-2022 11:00,06-09-2022 11:10,,Platform
TSR-389375,580509,Customer 27,Permanently Closed,Severity 1,Severity 1,05-09-2022 21:45,05-09-2022 22:03,Yes,No,Production,Internal,05-09-2022 21:45,05-09-2022 22:03,,Platform
TSR-389221,580344,Customer 27,Permanently Closed,Severity 1,Severity 1,05-09-2022 18:43,05-09-2022 18:59,Yes,No,Production,Internal,05-09-2022 18:43,05-09-2022 18:58,,Platform
TSR-388836,579913,Customer 27,Permanently Closed,Severity 1,Severity 1,05-09-2022 09:00,05-09-2022 09:16,Yes,No,Production,Internal,05-09-2022 09:00,05-09-2022 09:16,,Platform
TSR-388685,579754,Customer 27,Permanently Closed,Severity 1,Severity 1,04-09-2022 20:11,04-09-2022 20:23,Yes,No,Production,Internal,04-09-2022 20:11,04-09-2022 20:22,,Platform
TSR-388670,579739,Customer 27,Permanently Closed,Severity 1,Severity 1,04-09-2022 19:05,04-09-2022 20:11,Yes,No,Production,Internal,04-09-2022 19:05,04-09-2022 20:08,,Platform
TSR-388600,579668,Customer 27,Permanently Closed,Severity 1,Severity 1,04-09-2022 11:21,04-09-2022 12:33,Yes,No,Production,Internal,04-09-2022 11:21,04-09-2022 12:33,,Platform
TSR-388564,579632,Customer 27,Permanently Closed,Severity 1,Severity 1,04-09-2022 05:51,04-09-2022 06:10,Yes,No,Production,Internal,04-09-2022 05:51,04-09-2022 06:10,,Platform
TSR-388522,579590,Customer 27,Permanently Closed,Severity 1,Severity 1,03-09-2022 23:27,04-09-2022 00:35,Yes,No,Production,Internal,03-09-2022 23:27,04-09-2022 00:33,,Application
TSR-388479,579547,Customer 27,Permanently Closed,Severity 1,Severity 1,03-09-2022 18:19,03-09-2022 18:58,Yes,No,Production,Internal,03-09-2022 18:19,03-09-2022 18:58,,Platform
TSR-387966,578995,Customer 27,Permanently Closed,Severity 1,Severity 1,02-09-2022 17:41,02-09-2022 18:10,No,No,Production,Internal,02-09-2022 17:41,02-09-2022 18:10,,Application
TSR-387462,578446,Customer 27,Permanently Closed,Severity 1,Severity 1,02-09-2022 01:38,02-09-2022 02:44,No,No,Production,Internal,02-09-2022 01:38,02-09-2022 02:11,,Application
TSR-387393,578365,Customer 27,Permanently Closed,Severity 1,Severity 1,01-09-2022 21:48,01-09-2022 22:16,Yes,No,Production,Internal,01-09-2022 21:48,01-09-2022 22:16,0:07:00,Platform
TSR-387117,578066,Customer 27,Permanently Closed,Severity 1,Severity 1,01-09-2022 16:29,01-09-2022 17:30,Yes,No,Production,Internal,01-09-2022 16:29,01-09-2022 16:33,,Application
TSR-385301,576102,Customer 27,Permanently Closed,Severity 1,Severity 1,30-08-2022 18:21,30-08-2022 18:53,Yes,No,Production,Internal,30-08-2022 06:21,30-08-2022 06:50,,Platform
TSR-383887,574552,Customer 27,Permanently Closed,Severity 1,Severity 1,29-08-2022 11:26,29-08-2022 11:39,Yes,No,Production,Internal,29-08-2022 11:26,29-08-2022 11:39,,Platform
TSR-383603,574231,Customer 27,Permanently Closed,Severity 1,Severity 1,28-08-2022 05:55,28-08-2022 06:51,Yes,No,Production,Internal,28-08-2022 05:55,28-08-2022 06:51,,Application
TSR-383551,574179,Customer 27,Permanently Closed,Severity 1,Severity 1,28-08-2022 01:16,28-08-2022 03:10,Yes,No,Production,Internal,28-08-2022 01:16,28-08-2022 03:09,,Application
TSR-383445,574073,Customer 27,Permanently Closed,Severity 1,Severity 1,27-08-2022 16:39,27-08-2022 18:10,Yes,No,Production,Internal,27-08-2022 16:39,27-08-2022 18:10,,Platform
TSR-382205,572706,Customer 27,Permanently Closed,Severity 1,Severity 1,25-08-2022 20:28,25-08-2022 20:54,Yes,No,Production,Internal,25-08-2022 20:28,25-08-2022 20:54,,Platform
TSR-381745,572224,Customer 27,Permanently Closed,Severity 1,Severity 1,25-08-2022 12:56,25-08-2022 13:24,Yes,No,Production,Internal,25-08-2022 12:56,25-08-2022 13:24,,Platform
TSR-380474,570832,Customer 27,Permanently Closed,Severity 1,Severity 1,24-08-2022 01:35,24-08-2022 05:16,Yes,No,Production,Internal,24-08-2022 01:35,24-08-2022 05:17,,Application
TSR-378694,568589,Customer 27,Permanently Closed,Severity 1,Severity 1,21-08-2022 11:02,21-08-2022 12:05,Yes,No,Production,Internal,21-08-2022 10:32,21-08-2022 11:25,,Platform
TSR-376984,566737,Customer 27,Permanently Closed,Severity 1,Severity 1,18-08-2022 14:57,18-08-2022 16:22,Yes,No,Production,Internal,17-08-2022 14:57,17-08-2022 16:21,,Platform
TSR-376471,566177,Customer 27,Permanently Closed,Severity 1,Severity 1,17-08-2022 20:52,17-08-2022 22:00,Yes,No,Production,Internal,17-08-2022 20:52,17-08-2022 21:20,,Platform
TSR-374169,563693,Customer 27,Permanently Closed,Severity 1,Severity 1,13-08-2022 16:53,13-08-2022 17:25,Yes,No,Production,Internal,13-08-2022 16:53,13-08-2022 17:25,,Platform
TSR-373646,563134,Customer 27,Permanently Closed,Severity 1,Severity 1,12-08-2022 15:31,12-08-2022 16:30,Yes,No,Production,Internal,12-08-2022 15:07,12-08-2022 16:21,,Platform
TSR-373169,562601,Customer 27,Permanently Closed,Severity 1,Severity 1,11-08-2022 22:39,11-08-2022 23:02,Yes,No,Production,Internal,11-08-2022 22:25,11-08-2022 22:53,,Platform
TSR-372617,562006,Customer 27,Permanently Closed,Severity 1,Severity 1,11-08-2022 10:26,11-08-2022 12:08,Yes,No,Production,Internal,11-08-2022 10:26,11-08-2022 11:38,,Platform
TSR-372586,561967,Customer 27,Permanently Closed,Severity 1,Severity 1,11-08-2022 09:10,11-08-2022 10:03,Yes,No,Production,Internal,11-08-2022 08:57,11-08-2022 09:42,,Platform
TSR-372580,561961,Customer 27,Permanently Closed,Severity 1,Severity 1,11-08-2022 08:56,11-08-2022 10:17,Yes,No,Production,Internal,11-08-2022 08:43,11-08-2022 09:13,,Platform
TSR-372175,561528,Customer 27,Permanently Closed,Severity 1,Severity 1,10-08-2022 20:12,10-08-2022 20:27,Yes,No,Production,Internal,10-08-2022 20:12,10-08-2022 20:27,,Platform
TSR-371962,561306,Customer 27,Permanently Closed,Severity 1,Severity 1,10-08-2022 16:58,10-08-2022 19:02,Yes,No,Production,Internal,10-08-2022 16:58,10-08-2022 19:02,,Platform
TSR-371863,561197,Customer 27,Permanently Closed,Severity 1,Severity 1,10-08-2022 14:31,10-08-2022 15:40,Yes,No,Production,Internal,10-08-2022 14:31,10-08-2022 15:40,,Platform
TSR-371133,560377,Customer 27,Permanently Closed,Severity 1,Severity 1,09-08-2022 18:29,09-08-2022 19:27,Yes,No,Production,Internal,09-08-2022 18:29,09-08-2022 19:28,,Platform
TSR-364925,553629,Customer 27,Permanently Closed,Severity 1,Severity 1,31-07-2022 07:57,31-07-2022 09:09,,,,Client,31-07-2022 06:38,31-07-2022 09:09,,Application
TSR-364814,553517,Customer 27,Pending client confirmation,Severity 1,Severity 2,30-07-2022 20:56,31-07-2022 19:38,,,,Client,31-07-2022 08:30,31-07-2022 19:38,,Application
TSR-364379,553057,Customer 27,Permanently Closed,Severity 1,Severity 1,29-07-2022 22:58,30-07-2022 00:44,,,,Internal,29-07-2022 22:58,30-07-2022 00:43,,Platform
TSR-359499,547785,Customer 27,Permanently Closed,Severity 1,Severity 1,24-07-2022 02:14,24-07-2022 05:01,,,,Internal,24-07-2022 02:14,24-07-2022 04:57,,Platform
TSR-355479,543527,Customer 27,Permanently Closed,Severity 1,Severity 1,19-07-2022 22:14,19-07-2022 23:10,,,,Internal,19-07-2022 22:14,19-07-2022 23:10,,Application
TSR-352096,539850,Customer 27,Permanently Closed,Severity 1,Severity 1,14-07-2022 11:26,14-07-2022 14:30,,,,Internal,14-07-2022 11:26,14-07-2022 14:30,,Platform
TSR-351895,539634,Customer 27,Permanently Closed,Severity 1,Severity 1,14-07-2022 03:50,14-07-2022 05:02,,,,Internal,14-07-2022 03:50,14-07-2022 05:02,,Application
TSR-351822,539556,Customer 27,Permanently Closed,Severity 1,Severity 1,14-07-2022 01:17,14-07-2022 01:42,,,,Internal,14-07-2022 01:17,14-07-2022 01:42,,Application
TSR-351768,539492,Customer 27,Permanently Closed,Severity 1,Severity 1,13-07-2022 23:10,14-07-2022 00:21,,,,Internal,13-07-2022 23:10,14-07-2022 00:21,,Application
TSR-351401,539089,Customer 27,Permanently Closed,Severity 1,Severity 1,13-07-2022 15:57,14-07-2022 08:12,,,,Internal,13-07-2022 15:43,13-07-2022 16:03,,Application
TSR-351245,538925,Customer 27,Permanently Closed,Severity 1,Severity 1,13-07-2022 13:04,13-07-2022 13:53,,,,Internal,13-07-2022 13:04,13-07-2022 13:53,,Application
TSR-344325,531417,Customer 27,Permanently Closed,Severity 1,Severity 1,03-07-2022 11:34,03-07-2022 14:57,,,,Internal,03-07-2022 11:34,03-07-2022 14:57,,Platform
TSR-343221,530248,Customer 27,Permanently Closed,Severity 1,Severity 2,01-07-2022 07:31,01-07-2022 14:17,,,,Client,01-07-2022 07:31,01-07-2022 14:17,,Application
TSR-343103,530124,Customer 27,Permanently Closed,Severity 1,Severity 1,01-07-2022 03:22,01-07-2022 04:31,,,,Internal,01-07-2022 03:22,01-07-2022 04:30,,Application
TSR-342284,529232,Customer 27,Permanently Closed,Severity 1,Severity 1,30-06-2022 11:18,30-06-2022 16:06,,,,Client,30-06-2022 11:18,30-06-2022 13:02,,
TSR-341868,528757,Customer 27,Permanently Closed,Severity 1,Severity 1,29-06-2022 21:23,29-06-2022 21:47,,,,Internal,29-06-2022 21:23,29-06-2022 21:47,,
TSR-339208,525874,Customer 27,Permanently Closed,Severity 1,Severity 1,26-06-2022 01:59,26-06-2022 05:51,,,,Internal,26-06-2022 01:59,26-06-2022 05:51,,
TSR-338838,525494,Customer 27,Permanently Closed,Severity 1,Severity 1,24-06-2022 23:42,25-06-2022 00:45,,,,Internal,24-06-2022 23:42,25-06-2022 00:44,,
TSR-334312,520549,Customer 27,Permanently Closed,Severity 1,Severity 2,17-06-2022 23:35,18-06-2022 00:25,,,,Internal,17-06-2022 23:47,18-06-2022 00:25,,
TSR-327239,512827,Customer 27,Permanently Closed,Severity 1,Severity 1,08-06-2022 04:08,08-06-2022 05:19,,,,Internal,08-06-2022 04:08,08-06-2022 05:19,,
TSR-325187,510568,Customer 27,Permanently Closed,Severity 1,Severity 1,04-06-2022 01:11,04-06-2022 02:58,,,,Internal,04-06-2022 01:11,04-06-2022 02:27,,
TSR-325138,510508,Customer 27,Permanently Closed,Severity 1,Severity 1,03-06-2022 22:36,03-06-2022 22:54,,,,Internal,03-06-2022 22:12,03-06-2022 22:47,0:35:00,Platform
TSR-307705,n/a,Customer 28,Resolved,SEV1,n/a,n/a,n/a,,,,Client,09-05-2022 12:16,09-05-2022 13:12,0:56:00,Platform
TSR-387710,578713,Customer 28,Permanently Closed,Severity 1,Severity 1,02-09-2022 11:59,02-09-2022 14:17,Yes,No,Production,Client,02-09-2022 11:59,02-09-2022 14:17,,Application
TSR-362784,551359,Customer 28,Permanently Closed,Severity 1,Severity 1,28-07-2022 13:03,28-07-2022 14:08,,,,Internal,28-07-2022 13:03,28-07-2022 14:08,,Application
TSR-357578,545804,Customer 28,Pending client confirmation,Severity 1,Severity 1,22-07-2022 10:26,22-07-2022 13:57,,,,Client,22-07-2022 10:26,22-07-2022 12:44,,Application
TSR-347679,535054,Customer 28,Permanently Closed,Severity 1,Severity 1,07-07-2022 19:35,07-07-2022 20:12,,,,Internal,07-07-2022 19:28,07-07-2022 19:30,0:02:00,Platform
TSR-316022,n/a,Customer 29,Resolved,SEV1,n/a,n/a,n/a,,,,Internal,21-05-2022 22:13,21-05-2022 22:36,0:23:00,Platform
TSR-308287,n/a,Customer 29,Resolved,SEV1,n/a,n/a,n/a,,,,Internal,10-05-2022 02:59,10-05-2022 03:17,0:18:00,Application
TSR-399410,591480,Customer 29,Permanently Closed,Severity 1,Severity 1,21-09-2022 05:50,21-09-2022 06:40,Yes,No,Production,Internal,21-09-2022 05:50,21-09-2022 06:40,,Platform
TSR-398518,590497,Customer 29,Permanently Closed,Severity 1,Severity 1,20-09-2022 07:57,20-09-2022 08:23,Yes,No,Production,Internal,20-09-2022 07:57,20-09-2022 08:23,,Platform
TSR-389560,580708,Customer 29,Permanently Closed,Severity 1,Severity 1,06-09-2022 09:05,06-09-2022 12:39,Yes,No,Production,Client,06-09-2022 09:05,06-09-2022 12:39,,Platform
TSR-364082,552749,Customer 29,Pending client confirmation,Severity 1,Severity 1,29-07-2022 17:56,29-07-2022 18:25,,,,Internal,29-07-2022 17:56,29-07-2022 18:03,,Platform
TSR-360295,548636,Customer 29,Permanently Closed,Severity 1,Severity 1,25-07-2022 20:30,25-07-2022 20:54,,,,Internal,25-07-2022 20:30,25-07-2022 20:53,,Platform
TSR-357008,545174,Customer 29,Permanently Closed,Severity 1,Severity 1,21-07-2022 16:55,21-07-2022 17:59,,,,Internal,21-07-2022 16:46,21-07-2022 17:06,,Application
TSR-357001,545167,Customer 29,Permanently Closed,Severity 1,Severity 1,21-07-2022 16:50,21-07-2022 18:09,,,,Internal,21-07-2022 16:46,21-07-2022 17:06,,Application
TSR-354718,542694,Customer 29,Permanently Closed,Severity 1,Severity 1,19-07-2022 02:03,19-07-2022 05:26,,,,Internal,19-07-2022 02:03,19-07-2022 03:06,1:03:00,Platform
TSR-352782,540583,Customer 29,Permanently Closed,Severity 1,Severity 1,15-07-2022 07:06,15-07-2022 07:47,,,,Internal,15-07-2022 07:06,15-07-2022 07:47,,Application
TSR-343089,530110,Customer 29,Permanently Closed,Severity 1,Severity 1,01-07-2022 02:31,01-07-2022 05:29,,,,Internal,01-07-2022 02:31,01-07-2022 05:29,,Platform
TSR-338896,525561,Customer 29,Permanently Closed,Severity 1,Severity 1,25-06-2022 03:33,25-06-2022 05:44,,,,Internal,25-06-2022 03:33,25-06-2022 05:42,,
TSR-332371,518389,Customer 29,Permanently Closed,Severity 1,Severity 1,15-06-2022 15:48,15-06-2022 16:14,,,,Client,15-06-2022 15:48,15-06-2022 16:14,,
TSR-326858,512419,Customer 29,Permanently Closed,Severity 1,Severity 1,07-06-2022 18:04,08-06-2022 18:51,,,,Client,07-06-2022 18:04,07-06-2022 18:04,,
TSR-322513,507678,Customer 29,Permanently Closed,Severity 1,Severity 1,01-06-2022 00:11,01-06-2022 00:46,,,,Internal,01-06-2022 00:11,01-06-2022 00:46,,
TSR-309434,n/a,Customer 30,Resolved,SEV1,n/a,n/a,n/a,,,,Client,11-05-2022 16:40,11-05-2022 18:56,2:16:00,Application
TSR-373179,562611,Customer 30,Permanently Closed,Severity 1,Severity 1,11-08-2022 22:50,11-08-2022 23:05,Yes,No,Production,Internal,11-08-2022 22:50,11-08-2022 23:05,,Platform
TSR-369986,559103,Customer 30,Permanently Closed,Severity 1,Severity 1,08-08-2022 13:07,08-08-2022 13:38,Yes,No,Production,Client,08-08-2022 13:07,08-08-2022 13:28,,Application
TSR-361717,550159,Customer 30,Permanently Closed,Severity 1,Severity 1,27-07-2022 07:25,27-07-2022 14:31,,,,Client,27-07-2022 07:25,27-07-2022 08:35,,Platform
TSR-359521,547807,Customer 30,Permanently Closed,Severity 1,Severity 1,24-07-2022 03:13,24-07-2022 03:50,,,,Internal,24-07-2022 03:13,24-07-2022 03:49,,Application
TSR-359475,547761,Customer 30,Permanently Closed,Severity 1,Severity 1,23-07-2022 22:46,24-07-2022 00:14,,,,Internal,23-07-2022 22:46,24-07-2022 00:13,,Platform
TSR-354619,542592,Customer 30,Permanently Closed,Severity 1,Severity 1,18-07-2022 22:53,19-07-2022 00:50,,,,Internal,18-07-2022 22:53,19-07-2022 00:50,,Application
TSR-352954,540778,Customer 30,Permanently Closed,Severity 1,Severity 2,15-07-2022 13:01,15-07-2022 16:08,,,,Client,15-07-2022 13:01,15-07-2022 16:08,,Application
TSR-349044,536493,Customer 30,Permanently Closed,Severity 1,Severity 1,09-07-2022 22:55,10-07-2022 00:26,,,,Internal,09-07-2022 22:55,10-07-2022 00:24,,Platform
TSR-343512,530574,Customer 30,Permanently Closed,Severity 1,Severity 1,01-07-2022 15:08,01-07-2022 19:04,,,,Internal,01-07-2022 13:37,01-07-2022 18:07,4:30:00,Application
TSR-339414,526083,Customer 30,Permanently Closed,Severity 1,Severity 1,26-06-2022 22:58,26-06-2022 23:53,,,,Internal,26-06-2022 22:58,26-06-2022 23:53,,
TSR-334541,520792,Customer 30,Permanently Closed,Severity 1,Severity 1,18-06-2022 22:53,18-06-2022 23:55,,,,Internal,18-06-2022 22:53,18-06-2022 23:55,,
TSR-333346,519477,Customer 30,Permanently Closed,Severity 1,Severity 1,16-06-2022 17:51,16-06-2022 18:36,,,,Internal,16-06-2022 17:34,16-06-2022 18:23,,
TSR-332923,518984,Customer 30,Permanently Closed,Severity 1,Severity 1,16-06-2022 06:40,16-06-2022 07:20,,,,Internal,16-06-2022 06:40,16-06-2022 07:20,,
TSR-330222,516062,Customer 30,Permanently Closed,Severity 1,Severity 1,12-06-2022 23:10,13-06-2022 00:24,,,,Internal,12-06-2022 23:10,13-06-2022 00:24,,
TSR-330219,516059,Customer 30,Permanently Closed,Severity 1,Severity 1,12-06-2022 22:46,12-06-2022 23:52,,,,Internal,12-06-2022 22:46,12-06-2022 23:52,,
TSR-328771,514521,Customer 30,Permanently Closed,Severity 1,Severity 1,09-06-2022 23:18,10-06-2022 01:06,,,,Internal,09-06-2022 23:18,10-06-2022 01:04,,
TSR-326241,511745,Customer 30,Permanently Closed,Severity 1,Severity 1,06-06-2022 22:58,07-06-2022 01:29,,,,Internal,06-06-2022 22:58,07-06-2022 01:13,,
TSR-392256,583654,Customer 31,Permanently Closed,Severity 1,Severity 1,09-09-2022 12:39,09-09-2022 14:30,Yes,No,Production,Client,09-09-2022 12:39,09-09-2022 14:30,,Application
TSR-389770,580928,Customer 31,Permanently Closed,Severity 1,Severity 1,06-09-2022 13:51,06-09-2022 16:47,Yes,No,Production,Client,06-09-2022 13:51,06-09-2022 16:47,,Application
TSR-386262,577128,Customer 31,Permanently Closed,Severity 1,Severity 1,31-08-2022 18:01,31-08-2022 18:56,Yes,No,Production,Client,31-08-2022 18:01,31-08-2022 18:49,,Platform
TSR-370646,559809,Customer 31,Permanently Closed,Severity 1,Severity 1,09-08-2022 04:27,09-08-2022 06:24,Yes,No,Production,Internal,09-08-2022 04:27,09-08-2022 06:14,,Application
TSR-368488,557535,Customer 31,Permanently Closed,Severity 1,Severity 1,05-08-2022 05:34,05-08-2022 07:22,Yes,No,Production,Internal,05-08-2022 05:34,05-08-2022 05:56,,Application
TSR-346999,534310,Customer 31,Permanently Closed,Severity 1,Severity 1,07-07-2022 01:24,07-07-2022 02:42,,,,Client,07-07-2022 01:24,07-07-2022 02:20,0:56:00,Application
TSR-333565,519718,Customer 31,Permanently Closed,Severity 1,Severity 1,16-06-2022 22:40,17-06-2022 00:12,,,,Internal,16-06-2022 22:40,17-06-2022 00:12,,
TSR-333268,519388,Customer 31,Permanently Closed,Severity 1,Severity 1,16-06-2022 16:05,16-06-2022 16:35,,,,Internal,16-06-2022 15:54,16-06-2022 16:08,,
TSR-327556,513175,Customer 31,Permanently Closed,Severity 1,Severity 1,08-06-2022 14:28,08-06-2022 15:28,,,,Client,08-06-2022 14:28,08-06-2022 15:28,,
TSR-327311,512899,Customer 31,Permanently Closed,Severity 1,Severity 1,08-06-2022 05:55,08-06-2022 06:36,,,,Internal,08-06-2022 05:55,08-06-2022 06:36,,
TSR-346048,533280,Customer 32,Permanently Closed,Severity 1,Severity 1,06-07-2022 03:49,06-07-2022 05:35,,,,Internal,06-07-2022 03:49,06-07-2022 05:23,,Application
TSR-332020,517991,Customer 32,Permanently Closed,Severity 1,Severity 1,15-06-2022 05:03,15-06-2022 05:57,,,,Internal,15-06-2022 05:03,15-06-2022 05:25,,
TSR-330065,515902,Customer 32,Permanently Closed,Severity 1,Severity 1,12-06-2022 01:19,12-06-2022 01:26,,,,Internal,12-06-2022 01:19,12-06-2022 01:26,,
TSR-319422 ,n/a,Customer 33,Resolved,SEV1,n/a,n/a,n/a,,,,Client,27-05-2022 04:23,27-05-2022 09:01,4:38:00,Platform
TSR-310527,n/a,Customer 33,Resolved,SEV1,n/a,n/a,n/a,,,,Client,12-05-2022 21:20,12-05-2022 21:37,0:17:00,Platform
TSR-404976,597552,Customer 33,Permanently Closed,Severity 1,Severity 1,29-09-2022 09:50,29-09-2022 10:28,Yes,No,Production,Internal,29-09-2022 09:50,29-09-2022 10:28,,Application
TSR-402350,594700,Customer 33,Permanently Closed,Severity 1,Severity 1,26-09-2022 11:46,26-09-2022 12:53,Yes,No,Production,Internal,26-09-2022 11:46,26-09-2022 12:53,,Platform
TSR-401757,594065,Customer 33,Permanently Closed,Severity 1,Severity 1,24-09-2022 01:53,24-09-2022 03:47,Yes,No,Production,Internal,24-09-2022 01:53,24-09-2022 01:59,,Application
TSR-398601,590586,Customer 33,Permanently Closed,Severity 1,Severity 1,20-09-2022 11:27,20-09-2022 12:11,Yes,No,Production,Internal,20-09-2022 11:27,20-09-2022 12:11,,Platform
TSR-393507,584999,Customer 33,Permanently Closed,Severity 1,Severity 1,12-09-2022 15:21,12-09-2022 16:11,Yes,No,Production,Internal,12-09-2022 15:21,12-09-2022 16:11,,Platform
TSR-392811,584245,Customer 33,Permanently Closed,Severity 1,Severity 1,10-09-2022 02:57,10-09-2022 09:04,Yes,No,Production,Client,10-09-2022 02:57,10-09-2022 08:30,,Application
TSR-392351,583754,Customer 33,Permanently Closed,Severity 1,Severity 1,09-09-2022 14:41,09-09-2022 15:26,Yes,No,Production,Internal,09-09-2022 14:41,09-09-2022 14:57,,Application
